"mechanic_id","system","entry_type","entry_name","module","bundle","source_file","bytes","version_source","evidence"
"mechanic-9f23933afa49de1b","Technique-Godbook","logic_or_ui_entry","data_godbook_new","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","361","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-429b9abdba9c6639","Technique-Godbook","logic_or_ui_entry","data_godbook_new","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","361","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0e4a68ebb76cbbdf","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_base","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","3365","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5ca40a1067bef123","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_base","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","3432","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e42779434fb2f04a","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_base","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","3590","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4b6092b16756d271","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_base","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","3872","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4597de0c982de250","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_cond","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","7556","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a951ecfd8875e16e","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_cond","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","7714","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-53cf1070a005da3b","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_cond","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","7976","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-005a903a9d46eb87","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_cond","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","10440","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-296250adfab8f6ae","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_upgrade","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","72817","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-05cc0781bc28bd0b","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_upgrade","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","72836","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c10cee5cec9d44e7","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_upgrade","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","72861","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8ec8cffebafa072d","Technique-Godbook","logic_or_ui_entry","data_godbook_new__get_upgrade","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","73936","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3db72f7923e71e59","Technique-Godbook","logic_or_ui_entry","data_godbook_new__shop","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","807","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c6dda4d27fc11da0","Technique-Godbook","logic_or_ui_entry","data_godbook_new__shop","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","834","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-d6521102f824edd1","Technique-Godbook","logic_or_ui_entry","data_godbook_new__shop","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","845","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-d695c6a9c96e1d7c","Technique-Godbook","logic_or_ui_entry","data_godbook_new__shop","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","877","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-eb49c458ac629172","Technique-Godbook","logic_or_ui_entry","data_hand_book","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","263","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-895cacb950cc1207","Technique-Godbook","logic_or_ui_entry","data_hand_book","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","269","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2c089fa96ad63e82","Technique-Godbook","logic_or_ui_entry","data_hand_book","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","269","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-11d4332faeeb7d6e","Technique-Godbook","logic_or_ui_entry","data_hand_book","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","269","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4db1444b3a26c57d","Technique-Godbook","logic_or_ui_entry","data_hand_book__atlas","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","25243","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-20ab143d6059b256","Technique-Godbook","logic_or_ui_entry","data_hand_book__atlas","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","25922","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-589c5c1faf7c1cf7","Technique-Godbook","logic_or_ui_entry","data_hand_book__atlas","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","26882","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8b75e9f1fb78bb8d","Technique-Godbook","logic_or_ui_entry","data_hand_book__atlas","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","30626","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9adbafa898ceb794","Technique-Godbook","logic_or_ui_entry","data_hand_book__fetter","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","3472","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e9ed3c7b297775e8","Technique-Godbook","logic_or_ui_entry","data_hand_book__fetter","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","3642","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-572c6d17135d25df","Technique-Godbook","logic_or_ui_entry","data_hand_book__fetter","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","3875","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f99108ee91f9a46e","Technique-Godbook","logic_or_ui_entry","data_hand_book__fetter","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","4549","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f20632cbb3716d77","Technique-Godbook","logic_or_ui_entry","data_hand_book__typeMap","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","2776","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6ad2b3a4b2b1d54a","Technique-Godbook","logic_or_ui_entry","data_hand_book__typeMap","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","2869","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-be156a5b61c6ea3d","Technique-Godbook","logic_or_ui_entry","data_hand_book__typeMap","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","2825","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5f6c94cf2116b0ff","Technique-Godbook","logic_or_ui_entry","data_hand_book__typeMap","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","3358","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ce36520145cc4a12","Technique-Godbook","logic_or_ui_entry","data_hand_book_star","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","895499","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8e35924fa25af127","Technique-Godbook","logic_or_ui_entry","data_hand_book_star","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","895502","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-17e76dc22035f252","Technique-Godbook","logic_or_ui_entry","data_hand_book_star","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","895502","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3e13dd3211834b40","Technique-Godbook","logic_or_ui_entry","data_hand_book_star","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","895502","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-aee4fe14b2ec3ea7","Technique-Godbook","logic_or_ui_entry","data_swordformula","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","553","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-524ef6e34b181727","Technique-Godbook","logic_or_ui_entry","data_swordformula","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","559","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b67b4f14160e07aa","Technique-Godbook","logic_or_ui_entry","data_swordformula","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","559","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f1d7b6cd900835e3","Technique-Godbook","logic_or_ui_entry","data_swordformula","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","559","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c823760deb2bd716","Technique-Godbook","logic_or_ui_entry","data_swordformula__chapter_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","1899","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-fabf5b461d493725","Technique-Godbook","logic_or_ui_entry","data_swordformula__chapter_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","2049","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-72dd3ed0d12f4e1b","Technique-Godbook","logic_or_ui_entry","data_swordformula__chapter_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","2012","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-66bb3090729c3bb6","Technique-Godbook","logic_or_ui_entry","data_swordformula__chapter_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","2359","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-33d78147e5673525","Technique-Godbook","logic_or_ui_entry","data_swordformula__elevate_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","4530","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9638cd4d805ba873","Technique-Godbook","logic_or_ui_entry","data_swordformula__elevate_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","4533","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3575ed2a4b55e8b0","Technique-Godbook","logic_or_ui_entry","data_swordformula__elevate_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","4533","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-53cc44163ae0e03d","Technique-Godbook","logic_or_ui_entry","data_swordformula__elevate_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","4533","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3d15e12d3b3195ce","Technique-Godbook","logic_or_ui_entry","data_swordformula__id_list","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","242","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-307d36c58be411a5","Technique-Godbook","logic_or_ui_entry","data_swordformula__id_list","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","245","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8bc01f82dc4514a4","Technique-Godbook","logic_or_ui_entry","data_swordformula__id_list","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","245","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9bbeeed555d4fd1d","Technique-Godbook","logic_or_ui_entry","data_swordformula__id_list","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","245","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e417073a3e0db034","Technique-Godbook","logic_or_ui_entry","data_swordformula__intent_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","1096","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-05aef130aa1f5f99","Technique-Godbook","logic_or_ui_entry","data_swordformula__intent_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","1204","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f12866f0c2e29d1c","Technique-Godbook","logic_or_ui_entry","data_swordformula__intent_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","1202","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6d3fb5798ee28838","Technique-Godbook","logic_or_ui_entry","data_swordformula__intent_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","1638","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4ba3cf8429996883","Technique-Godbook","logic_or_ui_entry","data_swordformula__layer_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","17877","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6f684e7860ce65a5","Technique-Godbook","logic_or_ui_entry","data_swordformula__layer_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","17880","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e08d259c1f7ad25e","Technique-Godbook","logic_or_ui_entry","data_swordformula__layer_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","17880","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0468f4325b28c69a","Technique-Godbook","logic_or_ui_entry","data_swordformula__layer_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","17880","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-19ffc6cd83300902","Technique-Godbook","logic_or_ui_entry","data_swordformula__params_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","394","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-72b51101395a3dea","Technique-Godbook","logic_or_ui_entry","data_swordformula__params_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","397","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5240d3159c56b18c","Technique-Godbook","logic_or_ui_entry","data_swordformula__params_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","397","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8c327b208e245e5c","Technique-Godbook","logic_or_ui_entry","data_swordformula__params_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","397","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-19f53e5fe09a79fd","Technique-Godbook","logic_or_ui_entry","data_swordformula__point_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","176633","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-48524e0f757686b3","Technique-Godbook","logic_or_ui_entry","data_swordformula__point_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","201485","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e27608282e73229c","Technique-Godbook","logic_or_ui_entry","data_swordformula__point_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","201485","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-542783979fbec1b0","Technique-Godbook","logic_or_ui_entry","data_swordformula__point_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","253036","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7e3fac21f563f034","Technique-Godbook","logic_or_ui_entry","data_swordformula__sword_formula_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","586","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-105d1c6d8bc28b4a","Technique-Godbook","logic_or_ui_entry","data_swordformula__sword_formula_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","640","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-186f9353c4bfaf30","Technique-Godbook","logic_or_ui_entry","data_swordformula__sword_formula_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","632","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-900340b4260efbba","Technique-Godbook","logic_or_ui_entry","data_swordformula__sword_formula_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","779","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-184fd10e373f020e","Technique-Godbook","logic_or_ui_entry","data_swordformula__temper_cfg","","logic/lua_config_module_7.assetbundle","analisis/system-map/system-map.csv","24236","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3e2e2d98136d83a9","Technique-Godbook","logic_or_ui_entry","data_swordformula__temper_cfg","","logic/lua_config_module_en_7.assetbundle","analisis/system-map/system-map.csv","24239","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6dea5ff40a81aff9","Technique-Godbook","logic_or_ui_entry","data_swordformula__temper_cfg","","logic/lua_config_module_id_7.assetbundle","analisis/system-map/system-map.csv","24239","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ea2fca5dd07ab62b","Technique-Godbook","logic_or_ui_entry","data_swordformula__temper_cfg","","logic/lua_config_module_ru_7.assetbundle","analisis/system-map/system-map.csv","24239","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-df6ca4e639f5257b","Technique-Godbook","logic_or_ui_entry","data_tab_config__transfigure","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","364","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5e3de1054731489c","Technique-Godbook","logic_or_ui_entry","data_tab_config__transfigure","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","371","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-757f0fd51ea9abd1","Technique-Godbook","logic_or_ui_entry","data_tab_config__transfigure","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","369","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b426ffc806a63eef","Technique-Godbook","logic_or_ui_entry","data_tab_config__transfigure","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","383","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8a7b109bb5ed81c0","Technique-Godbook","logic_or_ui_entry","data_transfigure","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","653","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4fb135122d8cb52f","Technique-Godbook","logic_or_ui_entry","data_transfigure","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","659","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-203e79783477960f","Technique-Godbook","logic_or_ui_entry","data_transfigure","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","659","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4c4045f22d878f6b","Technique-Godbook","logic_or_ui_entry","data_transfigure","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","659","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b17ca7e5f8a4c8fe","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_exp","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","3197","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-d3e233aebeb78580","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_exp","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","3200","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-00589bc040cce2a9","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_exp","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","3200","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-259e55a1b96d6bf2","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_exp","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","3200","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-03834cd3c218c59c","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_up","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","1735","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7cfb80f820e70ef6","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_up","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","1738","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-dc32558f6ab239d2","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_up","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","1738","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-52789f6b3c8ac9c7","Technique-Godbook","logic_or_ui_entry","data_transfigure__book_up","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","1738","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-fc0c46c270d7ff28","Technique-Godbook","logic_or_ui_entry","data_transfigure__equip_exp","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","34416","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c97c1d2fe6c526d8","Technique-Godbook","logic_or_ui_entry","data_transfigure__equip_exp","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","35619","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1cb5bf0bafbfb0ee","Technique-Godbook","logic_or_ui_entry","data_transfigure__equip_exp","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","37425","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8abfa203952f1aaa","Technique-Godbook","logic_or_ui_entry","data_transfigure__equip_exp","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","40667","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-802536346a2b7de9","Technique-Godbook","logic_or_ui_entry","data_transfigure__kv","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","654","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1cfd5d5f74e8cf5f","Technique-Godbook","logic_or_ui_entry","data_transfigure__kv","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","657","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5c4d86f821b208ce","Technique-Godbook","logic_or_ui_entry","data_transfigure__kv","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","657","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f75467a260d3375e","Technique-Godbook","logic_or_ui_entry","data_transfigure__kv","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","657","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-70992a6735029ca2","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_book_lv","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","145","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-62f572837f8ab90e","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_book_lv","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","148","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6a5b55e9a19ea645","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_book_lv","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","148","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4d733071b5fcabf7","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_book_lv","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","148","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2d976e0cb1c7bb26","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_cryst_dic","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","333","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e19d0a83246bd29c","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_cryst_dic","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","336","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-98a83000e43fff2a","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_cryst_dic","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","336","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e3752cc47b63bd11","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_cryst_dic","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","336","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-55747f9adf90f7c6","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_lv","","logic/lua_config_module_8.assetbundle","analisis/system-map/system-map.csv","591","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-452041fd051405bf","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_lv","","logic/lua_config_module_en_8.assetbundle","analisis/system-map/system-map.csv","594","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8f4c7bfb95c63a95","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_lv","","logic/lua_config_module_id_8.assetbundle","analisis/system-map/system-map.csv","594","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-36809d9aa0f15240","Technique-Godbook","logic_or_ui_entry","data_transfigure__max_lv","","logic/lua_config_module_ru_8.assetbundle","analisis/system-map/system-map.csv","594","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
