"modulo","archivo","cadena"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 5 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 5 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 5 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 5 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 5 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 5 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 5 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 4 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 3 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 2 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 1 - Stage 1"
"data_grade_boss__dungeons","data_grade_boss__dungeons__lua_config_module_en_7__949fe5f30f.txt","bossid"
"data_grade_boss__dungeons","data_grade_boss__dungeons__lua_config_module_en_7__949fe5f30f.txt","boss_id"
"data_grade_boss__dungeons","data_grade_boss__dungeons__lua_config_module_en_7__949fe5f30f.txt","boss_id_func"
"data_grade_boss__dungeons","data_grade_boss__dungeons__lua_config_module_en_7__949fe5f30f.txt","recommend_power"
"data_grade_boss__dungeons","data_grade_boss__dungeons__lua_config_module_en_7__949fe5f30f.txt","boss_play_id"
"data_grade_boss__dungeons","data_grade_boss__dungeons__lua_config_module_en_7__949fe5f30f.txt","boss_id"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","recommend_power2"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","recommend_power"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","first_boss_id"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","boss_id"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss__get_boss_first","data_star_boss__get_boss_first__lua_config_module_en_7__0518983086.txt","Ice Phoenix"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","get_boss"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","data_star_boss__get_boss"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","get_whole_first$data_star_boss__get_whole_first"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","data_star_boss__get_sys"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","data_star_boss__get_box"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","get_boss_first#data_star_boss__get_boss_first"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","get_single_first%data_star_boss__get_single_first"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","get_star_floor_dic'data_star_boss__get_star_floor_dic"
"data_star_boss","data_star_boss__lua_config_module_en_7__6f11cf0e08.txt","data_star_boss__get_floor"
"data_guild_boss__bossItem","data_guild_boss__bossItem__lua_config_module_en_7__e1cf9da68e.txt","bossIdModel"
"data_guild_boss__bossItem","data_guild_boss__bossItem__lua_config_module_en_7__e1cf9da68e.txt","bossIdModel_func"
"data_guild_boss__bossItem","data_guild_boss__bossItem__lua_config_module_en_7__e1cf9da68e.txt","boss_play_id"
"data_guild_boss__bossItem","data_guild_boss__bossItem__lua_config_module_en_7__e1cf9da68e.txt","bossName"
"data_guild_boss__bossItem","data_guild_boss__bossItem__lua_config_module_en_7__e1cf9da68e.txt","bossIdModel"
"data_guild_boss__bossItem","data_guild_boss__bossItem__lua_config_module_en_7__e1cf9da68e.txt","rep_boss_play_id"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_2"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_1"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","Gear Rewards"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","descgSelect a Boss on the current floor and spend the required Darkpower to claim its ownership reward."
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_8"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","Boss Ownership"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","desc?Instantly obtain a Darkpower Manual"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_3"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","Darkpower Manual"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","The next Boss challenge consumes 5x Darkpower and grants 5x rewards. If you lack enough Darkpower, you may skip this event manually."
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_4"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","The next Boss challenge consumes 3x Darkpower and grants 3x rewards. If you lack enough Darkpower, you may skip this event manually."
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_5"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","The next Boss challenge consumes 2x Darkpower and grants 2x rewards. If you lack enough Darkpower, you may skip this event manually."
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_6"
"data_grade_boss_turntable","data_grade_boss_turntable__lua_config_module_en_7__1735032bad.txt","BossIcon_7"
"data_grade_boss","data_grade_boss__lua_config_module_en_7__38e3b790f3.txt","data_grade_boss__boxes"
"data_grade_boss","data_grade_boss__lua_config_module_en_7__38e3b790f3.txt","data_grade_boss__floors"
"data_grade_boss","data_grade_boss__lua_config_module_en_7__38e3b790f3.txt","data_grade_boss__setting"
"data_grade_boss","data_grade_boss__lua_config_module_en_7__38e3b790f3.txt","dungeons"
"data_grade_boss","data_grade_boss__lua_config_module_en_7__38e3b790f3.txt","data_grade_boss__dungeons"
"data_scene_exit_path","data_scene_exit_path__lua_config_module_en_7__849d81df4d.txt","data_scene_exit_path__exit"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","recommend_power2"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","recommend_power"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","first_boss_id"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","boss_id"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_boss","data_star_boss__get_boss__lua_config_module_en_7__794bfb75f7.txt","Ice Phoenix"
"data_star_boss__get_floor","data_star_boss__get_floor__lua_config_module_en_7__70834a46ed.txt","boss_list"
"data_star_boss__get_floor","data_star_boss__get_floor__lua_config_module_en_7__70834a46ed.txt","scene_id"
"data_star_boss__get_floor","data_star_boss__get_floor__lua_config_module_en_7__70834a46ed.txt","boss_list"
"data_guild_boss__bossList","data_guild_boss__bossList__lua_config_module_en_7__97447c26e5.txt","boss_list"
"data_guild_boss","data_guild_boss__lua_config_module_en_7__0cea78e105.txt","bossList"
"data_guild_boss","data_guild_boss__lua_config_module_en_7__0cea78e105.txt","data_guild_boss__bossList"
"data_guild_boss","data_guild_boss__lua_config_module_en_7__0cea78e105.txt","bossItem"
"data_guild_boss","data_guild_boss__lua_config_module_en_7__0cea78e105.txt","data_guild_boss__bossItem"
"data_guild_boss","data_guild_boss__lua_config_module_en_7__0cea78e105.txt","data_guild_boss__setting"
"data_star_boss__get_single_first","data_star_boss__get_single_first__lua_config_module_en_7__1afd9d5120.txt","first_kill_reward_list"
"data_star_boss__get_single_first","data_star_boss__get_single_first__lua_config_module_en_7__1afd9d5120.txt","like_reward_list"
"data_star_boss__get_single_first","data_star_boss__get_single_first__lua_config_module_en_7__1afd9d5120.txt","first_kill_reward_list_func"
"data_star_boss__get_single_first","data_star_boss__get_single_first__lua_config_module_en_7__1afd9d5120.txt","like_reward_list_func"
"data_star_boss__get_single_first","data_star_boss__get_single_first__lua_config_module_en_7__1afd9d5120.txt","like_reward_list"
"data_star_boss__get_single_first","data_star_boss__get_single_first__lua_config_module_en_7__1afd9d5120.txt","first_kill_reward_list"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","scene_id"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","scene_id"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","chapter"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 86"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 85"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 84"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 83"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 82"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 81"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 80"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 79"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 78"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 77"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 76"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 75"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 74"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 73"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 72"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 71"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 70"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 69"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 68"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 67"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 66"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 65"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 64"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 63"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 62"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 61"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 60"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 59"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 58"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 57"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 56"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 55"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 54"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 53"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 52"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 51"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 50"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 49"
"data_sprite_boss__chapter","data_sprite_boss__chapter__lua_config_module_en_7__f98c8c45aa.txt","Chapter 48"
