"id","nombre","descripcion","go_to","source_match_count","source_names","bundle","icono_relativo","fuente_catalogo"
"48210005","Silver Carving - Taowu","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48210005.png","goods-item-catalog.csv"
"48160006","Silver Carving - Wukong","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48160006.png","goods-item-catalog.csv"
"48210008","Silver Carving - Wuzhiqi","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48210008.png","goods-item-catalog.csv"
"48200008","Silver Carving - Yinglong","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48200008.png","goods-item-catalog.csv"
"23019458","Sky Devouring Kun","","6055","0","","","assets/images/game-data/goods/23019458.png","goods-item-catalog.csv"
"48190004","Sky Fan","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48190004.png","goods-item-catalog.csv"
"48180008","Sky Flame","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48180008.png","goods-item-catalog.csv"
"46080025","Sky-Dancing Grace","","7010","0","","","assets/images/game-data/goods/46080025.png","goods-item-catalog.csv"
"46033013","Skybound Will","","7010","0","","","assets/images/game-data/goods/46033013.png","goods-item-catalog.csv"
"61030002","Skyfrost Crystalline","A precious stone required to activate the Accessory Set in the Ring slot","7033","0","","","assets/images/game-data/goods/61030002.png","goods-item-catalog.csv"
"46140014","Skyharp Echo","","7008","0","","","assets/images/game-data/goods/46140014.png","goods-item-catalog.csv"
"42015042","Skyveil Melody - Gentleman","Used to activate or improve Archive - Skyveil Melody - F","9001","0","","","assets/images/game-data/goods/42015042.png","goods-item-catalog.csv"
"42015041","Skyveil Melody - Lady","Used to activate or improve Archive - Mighty General - F","9001","0","","","assets/images/game-data/goods/42015041.png","goods-item-catalog.csv"
"42019013","Skywolf Anima - T1 Archive","Used to activate or improve Archive - Huodou Anima - T5","9001","0","","","assets/images/game-data/goods/42019013.png","goods-item-catalog.csv"
"42019014","Skywolf Anima - T2 Archive","Used to activate or improve Archive - Skywolf Anima - T1","9001","0","","","assets/images/game-data/goods/42019014.png","goods-item-catalog.csv"
"42019015","Skywolf Anima - T3 Archive","Used to activate or improve Archive - Skywolf Anima - T2","9001","0","","","assets/images/game-data/goods/42019015.png","goods-item-catalog.csv"
"42019016","Skywolf Anima - T4 Archive","Used to activate or improve Archive - Skywolf Anima - T3","9001","0","","","assets/images/game-data/goods/42019016.png","goods-item-catalog.csv"
"42019017","Skywolf Anima - T5 Archive","Used to activate or improve Archive - Skywolf Anima - T4","9001","0","","","assets/images/game-data/goods/42019017.png","goods-item-catalog.csv"
"42016048","Sleek Rat - Celestial Archive","Used to activate or improve Archive - Sleek Rat - Mystic","9001","0","","","assets/images/game-data/goods/42016048.png","goods-item-catalog.csv"
"42016050","Sleek Rat - Divine Archive","Used to activate or improve Archive - Sleek Rat - Sacred","9001","0","","","assets/images/game-data/goods/42016050.png","goods-item-catalog.csv"
"42016047","Sleek Rat - Mystic Archive","Used to activate or improve Archive - Sleek Rat - Spirit","9001","0","","","assets/images/game-data/goods/42016047.png","goods-item-catalog.csv"
"42016049","Sleek Rat - Sacred Archive","Used to activate or improve Archive - Sleek Rat - Sky","9001","0","","","assets/images/game-data/goods/42016049.png","goods-item-catalog.csv"
"42016046","Sleek Rat - Spirit Archive","Used to activate or improve Archive - Dreamsnake - Divine","9001","0","","","assets/images/game-data/goods/42016046.png","goods-item-catalog.csv"
"46140052","Snow Lotus","","7008","0","","","assets/images/game-data/goods/46140052.png","goods-item-catalog.csv"
"42015059","Snownight Attire - Gentleman","Used to activate or improve Archive - Midnight Rally - F","9001","0","","","assets/images/game-data/goods/42015059.png","goods-item-catalog.csv"
"42015060","Snownight Attire - Lady","Used to activate or improve Archive - Snownight Attire - M","9001","0","","","assets/images/game-data/goods/42015060.png","goods-item-catalog.csv"
"23019433","Soar","","6055","0","","","assets/images/game-data/goods/23019433.png","goods-item-catalog.csv"
"48180012","Sorrow's End","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48180012.png","goods-item-catalog.csv"
"61030003","Soul Crystalline","A precious stone required to activate the Accessory Set in the Necklace slot","7033","0","","","assets/images/game-data/goods/61030003.png","goods-item-catalog.csv"
"42015067","Space Voyage - Gentleman","Used to activate or improve Archive - Tidal Surge - F","9001","0","","","assets/images/game-data/goods/42015067.png","goods-item-catalog.csv"
"42015068","Space Voyage - Lady","Used to activate or improve Archive - Space Voyage - M","9001","0","","","assets/images/game-data/goods/42015068.png","goods-item-catalog.csv"
"42015007","Speed Force - Gentleman","Used to activate or improve Archive - Hero Captain - M","9001","0","","","assets/images/game-data/goods/42015007.png","goods-item-catalog.csv"
"42015008","Speed Force - Lady","Used to activate or improve Archive - Speed Force - M","9001","0","","","assets/images/game-data/goods/42015008.png","goods-item-catalog.csv"
"49111040","Spirit Burst Red Jade","","6055","0","","","assets/images/game-data/goods/49111040.png","goods-item-catalog.csv"
"45051034","Spirit Butterfly Avatar Frame","","6025","0","","","assets/images/game-data/goods/45051034.png","goods-item-catalog.csv"
"45061012","Spirit Butterfly Bubble Frame","","6025","0","","","assets/images/game-data/goods/45061012.png","goods-item-catalog.csv"
"62010001","Spirit Codex Essence","Used by Spiritfox and Lunarborn. 10 pieces can be fused into 1 Duskland Set DEF Stone","6026","0","","","assets/images/game-data/goods/62010001.png","goods-item-catalog.csv"
"46080038","Spirit Wings","","7010","0","","","assets/images/game-data/goods/46080038.png","goods-item-catalog.csv"
"94030001","Spiritus Crystalline","used with Gods' power, can be exchanged for Immortal Card Pack. J","1000","0","","","assets/images/game-data/goods/94030001.png","goods-item-catalog.csv"
"42019104","Spring Equinox Archive","Used to activate or improve Archive - Awakening of Insects","9001","0","","","assets/images/game-data/goods/42019104.png","goods-item-catalog.csv"
"42015027","Spring Hill - Gentleman","Used to activate or improve Archive - Training Gear - F","9001","0","","","assets/images/game-data/goods/42015027.png","goods-item-catalog.csv"
"42015028","Spring Hill - Lady","Used to activate or improve Archive - Spring Hill - M","9001","0","","","assets/images/game-data/goods/42015028.png","goods-item-catalog.csv"
"46080151","Star Dance Phantom","","7010","0","","","assets/images/game-data/goods/46080151.png","goods-item-catalog.csv"
"45073012","Star-Feather Chaos - Ethereal","","9134","0","","","assets/images/game-data/goods/45073012.png","goods-item-catalog.csv"
"45072012","Star-Feather Chaos - Rouge","","9134","0","","","assets/images/game-data/goods/45072012.png","goods-item-catalog.csv"
"45074002","Star-Moon Legend - Rouge","","9134","0","","","assets/images/game-data/goods/45074002.png","goods-item-catalog.csv"
"46070028","Starhunt Sanctum","","7008","0","","","assets/images/game-data/goods/46070028.png","goods-item-catalog.csv"
"30470203","Starry Dragon","Used to activate and star up the Advanced Transform - Jingwei","9132","0","","","assets/images/game-data/goods/30470203.png","goods-item-catalog.csv"
"42019113","Start of Autumn Archive","Used to activate or improve Archive - Major Heat","9001","0","","","assets/images/game-data/goods/42019113.png","goods-item-catalog.csv"
"42019101","Start of Spring Archive","Used to activate or improve Archive - Skywolf Anima - T5","9001","0","","","assets/images/game-data/goods/42019101.png","goods-item-catalog.csv"
"42019107","Start of Summer Archive","Used to activate or improve Archive - Grain Rain","9001","0","","","assets/images/game-data/goods/42019107.png","goods-item-catalog.csv"
"42019119","Start of Winter Archive","Used to activate or improve Archive - Frost's Descent","9001","0","","","assets/images/game-data/goods/42019119.png","goods-item-catalog.csv"
"42017005","Suanni Archive","Used to activate or improve Archive - Pulao","9001","0","","","assets/images/game-data/goods/42017005.png","goods-item-catalog.csv"
"42019110","Summer Solstice Archive","Used to activate or improve Archive - Grain in Ear","9001","0","","","assets/images/game-data/goods/42019110.png","goods-item-catalog.csv"
"46080031","Sun Feather Burning Sun","","7010","0","","","assets/images/game-data/goods/46080031.png","goods-item-catalog.csv"
"46080108","Sun Spirit Sundial Crown","","7010","0","","","assets/images/game-data/goods/46080108.png","goods-item-catalog.csv"
"46140001","Sunbird Feather","","6056","0","","","assets/images/game-data/goods/46140001.png","goods-item-catalog.csv"
"46140055","Sundancer Fox Heart","","7008","0","","","assets/images/game-data/goods/46140055.png","goods-item-catalog.csv"
"48180003","Supremacy","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48180003.png","goods-item-catalog.csv"
"23019474","Supreme Dragon","","6055","0","","","assets/images/game-data/goods/23019474.png","goods-item-catalog.csv"
"46160001","Supreme Reign","","9134","0","","","assets/images/game-data/goods/46160001.png","goods-item-catalog.csv"
"46051065","Sweet Pet - Emerald","","6058","0","","","assets/images/game-data/goods/46051065.png","goods-item-catalog.csv"
"46051063","Sweet Pet - Ethereal","","6058","0","","","assets/images/game-data/goods/46051063.png","goods-item-catalog.csv"
"46051064","Sweet Pet - Green","","6058","0","","","assets/images/game-data/goods/46051064.png","goods-item-catalog.csv"
"46051066","Sweet Pet - Nostalgia","","6058","0","","","assets/images/game-data/goods/46051066.png","goods-item-catalog.csv"
"46051062","Sweet Pet - Rouge","","6058","0","","","assets/images/game-data/goods/46051062.png","goods-item-catalog.csv"
"45051031","Symphony Avatar Frame","","6025","0","","","assets/images/game-data/goods/45051031.png","goods-item-catalog.csv"
"45061031","Symphony Bubble Frame","","6025","0","","","assets/images/game-data/goods/45061031.png","goods-item-catalog.csv"
"45050004","Thistle Avatar Frame","","6025","0","","","assets/images/game-data/goods/45050004.png","goods-item-catalog.csv"
"45060007","Thistle Bubble Frame","","6025","0","","","assets/images/game-data/goods/45060007.png","goods-item-catalog.csv"
"61030001","Thunder Crystalline","","7033","0","","","assets/images/game-data/goods/61030001.png","goods-item-catalog.csv"
"46033018","Thunderling","","7010","0","","","assets/images/game-data/goods/46033018.png","goods-item-catalog.csv"
"46070024","Tidal Stars","","7008","0","","","assets/images/game-data/goods/46070024.png","goods-item-catalog.csv"
"42015065","Tidal Surge - Gentleman","Used to activate or improve Archive - Ginkgo Fall - F","9001","0","","","assets/images/game-data/goods/42015065.png","goods-item-catalog.csv"
"42015066","Tidal Surge - Lady","Used to activate or improve Archive - Tidal Surge - M","9001","0","","","assets/images/game-data/goods/42015066.png","goods-item-catalog.csv"
"32160002","Time Stone","material used to rouse the ultimate stats of Glossy gear","7078","0","","","assets/images/game-data/goods/32160002.png","goods-item-catalog.csv"
"42015062","Timeless Era - Gentleman","Used to activate or improve Archive - Timeless Era - F","9001","0","","","assets/images/game-data/goods/42015062.png","goods-item-catalog.csv"
"42015061","Timeless Era - Lady","Used to activate or improve Archive - Snownight Attire - F","9001","0","","","assets/images/game-data/goods/42015061.png","goods-item-catalog.csv"
"42015003","Top Idol - Gentleman","Used to activate or improve Archive - Frozen Miracle - M","9001","0","","","assets/images/game-data/goods/42015003.png","goods-item-catalog.csv"
"42015004","Top Idol - Lady","Used to activate or improve Archive - Top Idol - M","9001","0","","","assets/images/game-data/goods/42015004.png","goods-item-catalog.csv"
"45074011","Trail Deer - Green","","9134","0","","","assets/images/game-data/goods/45074011.png","goods-item-catalog.csv"
"45072011","Trail Deer - Rouge","","9134","0","","","assets/images/game-data/goods/45072011.png","goods-item-catalog.csv"
"42015025","Training Gear - Gentleman","Used to activate or improve Archive - Radiant Moon - M","9001","0","","","assets/images/game-data/goods/42015025.png","goods-item-catalog.csv"
"42015026","Training Gear - Lady","Used to activate or improve Archive - Training Gear - M","9001","0","","","assets/images/game-data/goods/42015026.png","goods-item-catalog.csv"
"48190010","Treasure Lotus","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48190010.png","goods-item-catalog.csv"
"48190011","Treasure Pouch","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48190011.png","goods-item-catalog.csv"
