"dungeon_id","record_type","scene_id","name","chapter","scene_config","icon_path","bundle","width","height","source_file","version_source","evidence"
"scene-e721cd2eca263758","scene_config","5612","","","5612","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-1d8c19ac87a74d7a","scene_config","7106","","","7106","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-4b8131244a810318","scene_config","2100","","","2100__NavData","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena NavData; nombre visible requiere enlazar texto"
"scene-0d5615e9a771db04","scene_config","8631","","","8631__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-30e58a13f59ca398","scene_config","3116","","","3116__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-dfe617eceaa37efe","scene_config","6816","","","6816","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-35375be28ae8a336","scene_config","8251","","","8251","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-8ae982f5290bc24f","scene_config","3166","","","3166","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-26481c90446cc90d","scene_config","6868","","","6868","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-97be86485e628724","scene_config","3721","","","3721","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-471f09c73e77d1b1","scene_config","6899","","","6899","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-e91ee1fa33f3b137","scene_config","8609","","","8609__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-afe84e2e9086f2dd","scene_config","8634","","","8634","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-736a566d75e5c7f0","scene_config","3016","","","3016__NPC","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena NPC; nombre visible requiere enlazar texto"
"scene-740dbb49306f9dd7","scene_config","33005","","","33005","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-0376be92d430bb28","scene_config","3552","","","3552","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-b7529da7668f00c3","scene_config","8645","","","8645__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-acd3d34e5785d790","scene_config","38003","","","38003","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-e45a47f89b594849","scene_config","6314","","","6314","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-7e60f2a9e0881a61","scene_config","6838","","","6838","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d6894a9d6ab038ba","scene_config","6640","","","6640","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-f5dec02c69d3bf8c","scene_config","7114","","","7114","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-12fea4d0efceb21d","scene_config","6550","","","6550","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-927c937029fc4b5e","scene_config","6107","","","6107","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-09bc1ed4483e7c87","scene_config","6619","","","6619","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-8f9d3918e7a9eaf8","scene_config","3570","","","3570","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-793c7cf1b4763655","scene_config","6423","","","6423","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-11d34ae27d5e1634","scene_config","31016","","","31016__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-a3caa95bd8522fde","scene_config","6517","","","6517","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-f1c3c59f74fc6959","scene_config","8607","","","8607__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-2437ef433fb1e099","scene_config","35016","","","35016__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-a9bb6421bf3b8773","scene_config","4501","","","4501","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-3c52c2aa96ce4be4","scene_config","6522","","","6522","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-564889fcca4c884d","scene_config","6802","","","6802","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-b03270bec699fde0","scene_config","7102","","","7102","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-377080c866a6df7c","scene_config","8613","","","8613__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-176d18b36edc381b","scene_config","6872","","","6872","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-020d40e128477f08","scene_config","8615","","","8615__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-35159e66a32dac78","scene_config","6820","","","6820","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-fb9f7f58c0b39bd8","scene_config","6629","","","6629","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-0af91ef38c640571","scene_config","38003","","","38003__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-8122645f13d117d3","scene_config","6804","","","6804","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-4c0467720a6a6c95","scene_config","8634","","","8634__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-b3011c5b3b459f38","scene_config","6711","","","6711","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-3f53a5157b2c097c","scene_config","8251","","","8251__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-8c2d3df87ad4abf4","scene_config","3516","","","3516__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-46dab73e8e8403a0","scene_config","6811","","","6811","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-edde3bec2907dd0f","scene_config","6043","","","6043","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-8858948804d6c7d9","scene_config","6218","","","6218","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-09f534cdbaf0c997","scene_config","3116","","","3116","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d7bf224efde7f253","scene_config","6039","","","6039","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-9192a5ff069a7f11","scene_config","5505","","","5505","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-83e8b38209310a7f","scene_config","2998","","","2998","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-6a94a30134a66c15","scene_config","33016","","","33016__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-50db8fbc6360fae8","scene_config","8609","","","8609__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-8c1f5e922ddd4234","scene_config","6612","","","6612","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-11ee9f047257bba7","scene_config","6521","","","6521","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-53f1d1968d9f8633","scene_config","8623","","","8623__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-d21f48ef99d722fa","scene_config","6626","","","6626","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-20a1d991604f59fd","scene_config","6632","","","6632","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-97430fa09c4edb68","scene_config","38003","","","38003__JumpPointInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena JumpPointInfo; nombre visible requiere enlazar texto"
"scene-e8e1fcd18dea5fa5","scene_config","3185","","","3185","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-00f11a42147abf16","scene_config","3250","","","3250","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d16407dd2b57bee1","scene_config","6797","","","6797","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-7563b60278d25ca0","scene_config","5810","","","5810","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-7f80ea084d2e236e","scene_config","6214","","","6214","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-76e545f0e362a391","scene_config","8640","","","8640","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-c83284a1067f087a","scene_config","8616","","","8616__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-bb73aabd48ac0068","scene_config","5811","","","5811","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-169261ef1a652b0d","scene_config","8608","","","8608","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-c685ff3ba0a1e5a5","scene_config","8645","","","8645","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-e6d2598e3cfc3c27","scene_config","6328","","","6328","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-de25f2da60a912e1","scene_config","90001","","","90001","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-b7c3685f25c6847a","scene_config","6825","","","6825","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ecaf23a7d493afe8","scene_config","8601","","","8601","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-92be0b04c1d40cd7","scene_config","38002","","","38002","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-50d1198f34fdfe67","scene_config","3402","","","3402__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-87f0a18598c977d2","scene_config","6620","","","6620","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-69605f5b12ae2300","scene_config","7122","","","7122","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-60946547e5e86c93","scene_config","4006","","","4006","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-c16dac81c3ccfdff","scene_config","6614","","","6614","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d908282e1bdd0a95","scene_config","8603","","","8603__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-0b1c6aab466da394","scene_config","6526","","","6526","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-b565692a09d731bc","scene_config","38016","","","38016__NPC","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena NPC; nombre visible requiere enlazar texto"
"scene-c860c7da76fdafe1","scene_config","31016","","","31016__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-fbd7b9a508ccd226","scene_config","3771","","","3771__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-8b143d4d6841f3d8","scene_config","8802","","","8802","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d9075e6fc72ec484","scene_config","6625","","","6625","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-83c03c3adbfa6ce1","scene_config","8619","","","8619__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-a4decd69aa6bb142","scene_config","8625","","","8625__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-62d0c61d6ab45ebb","scene_config","31002","","","31002","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-30085ce47769074a","scene_config","37016","","","37016__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-e1c752fbcfc129bd","scene_config","360502","","","360502","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-797911ad241055c2","scene_config","2002","","","2002__JumpPointInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena JumpPointInfo; nombre visible requiere enlazar texto"
"scene-d03178814e14726d","scene_config","2102","","","2102","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-6cd4b0f31315861a","scene_config","8630","","","8630","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-10dfb6368c5777c6","scene_config","7127","","","7127","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-8b62d869020ffc6c","scene_config","8650","","","8650__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-d71a6931e1e3e642","scene_config","7124","","","7124","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-70f3d2edd80b2847","scene_config","6481","","","6481","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-2b471413d6ac21c8","scene_config","6041","","","6041","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-247a92092ab95e3b","scene_config","2002","","","2002__NavData","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena NavData; nombre visible requiere enlazar texto"
"scene-339cc6d41bdd96af","scene_config","6841","","","6841","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-40df26bfdaddb315","scene_config","360501","","","360501","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-83830f6ade290627","scene_config","6874","","","6874","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-72a26484a8a011db","scene_config","8621","","","8621__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-d357cfe6b418a98a","scene_config","4708","","","4708","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-9080665f56174e84","scene_config","7123","","","7123","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d19689d7aa615c7b","scene_config","360504","","","360504","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-dc7ec3b5cc495527","scene_config","6311","","","6311","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ec9e76fc648b8dab","scene_config","7134","","","7134","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-00ae1a526687a151","scene_config","7115","","","7115","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-2f9a02d45ceceef1","scene_config","360107","","","360107","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-946c00cc734df53b","scene_config","8642","","","8642","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-26deb50e7bf0bb6e","scene_config","8649","","","8649","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-049a07601cb942e4","scene_config","8604","","","8604__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-0837d492f417a7b2","scene_config","8607","","","8607__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-f477296e8ee746a4","scene_config","5609","","","5609","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ad082737f4bbea64","scene_config","5617","","","5617","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-7ef744804c66326f","scene_config","3402","","","3402__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-2adf062545937564","scene_config","8635","","","8635","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-85f7dbacb9c25a61","scene_config","99999","","","99999","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-f4bbd72f23549716","scene_config","8631","","","8631__reliveList","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-572143dc53325628","scene_config","6900","","","6900","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d3d19ab1c316afe1","scene_config","36016","","","36016__Monster","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-e1960f91c9463300","scene_config","36016","","","36016","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d5341acf8f834fdd","scene_config","5510","","","5510","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-c0c502be1ac93512","scene_config","6040","","","6040","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-a3bb0baa41de76ec","scene_config","8602","","","8602__EnterInfo","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-7648c6ef6f99a3cd","scene_config","5804","","","5804","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-c656199f86444682","scene_config","3702","","","3702__groupInfos","","logic/lua_config_scene_id.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
